idx,name,n_qubits,backend,backend_qubits,seed,shots,ref_shots,final_tvd,final_hf,grade,stop_cp_paper,stop_shots_paper,stop_correct_paper,stop_cp_tvd_only,stop_correct_tvd_only,transpiled_depth,transpiled_2q,sim_s,qiskit,qiskit_aer,qiskit_ibm_runtime
6,GHZ-6,6,FakeGuadalupeV2,16,18,128,100,0.1172,0.8799,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
6,GHZ-6,6,FakeGuadalupeV2,16,19,128,100,0.1641,0.8355,PASS,,,CORRECT,,CORRECT,9,5,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,0,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.2,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,1,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,2,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,3,32,100,0.25,0.7551,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,4,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,5,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,6,32,100,0.2187,0.7734,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
7,GHZ-8,8,FakeGuadalupeV2,16,7,32,100,0.2188,0.7656,PASS,,,CORRECT,,CORRECT,11,7,0.1,2.3.1,0.17.2,0.46.1
