idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,0,1,2457,0.0159,0.9841,1.0,1.0
1,FakeAlgiers,0,2,4914,0.0151,0.9849,0.0008,0.0008
1,FakeAlgiers,0,3,7371,0.016,0.984,0.0009,0.0009
1,FakeAlgiers,0,4,9828,0.0156,0.9844,0.0004,0.0004
1,FakeAlgiers,0,5,12285,0.0155,0.9845,0.0,0.0
1,FakeAlgiers,0,6,14742,0.0161,0.9839,0.0006,0.0006
1,FakeAlgiers,0,7,17199,0.0163,0.9837,0.0001,0.0001
1,FakeAlgiers,0,8,19656,0.0168,0.9832,0.0006,0.0006
1,FakeAlgiers,0,9,22113,0.0168,0.9832,0.0,0.0
1,FakeAlgiers,0,10,24576,0.0173,0.9827,0.0005,0.0005
1,FakeAlgiers,1,1,2457,0.0283,0.9813,1.0,1.0
1,FakeAlgiers,1,2,4914,0.0232,0.9831,0.0051,0.0018
1,FakeAlgiers,1,3,7371,0.0187,0.9839,0.0045,0.0008
1,FakeAlgiers,1,4,9828,0.0174,0.9826,0.0013,0.0013
1,FakeAlgiers,1,5,12285,0.0174,0.9826,0.0,0.0
1,FakeAlgiers,1,6,14742,0.017,0.983,0.0005,0.0005
1,FakeAlgiers,1,7,17199,0.0173,0.9826,0.0004,0.0004
1,FakeAlgiers,1,8,19656,0.0171,0.9829,0.0002,0.0002
1,FakeAlgiers,1,9,22113,0.0171,0.9828,0.0,0.0
1,FakeAlgiers,1,10,24576,0.0175,0.9825,0.0004,0.0003
1,FakeAlgiers,2,1,2457,0.0179,0.9821,1.0,1.0
1,FakeAlgiers,2,2,4914,0.0214,0.9785,0.0035,0.0036
1,FakeAlgiers,2,3,7371,0.0185,0.9815,0.0029,0.003
1,FakeAlgiers,2,4,9828,0.018,0.982,0.0004,0.0005
1,FakeAlgiers,2,5,12285,0.0173,0.9827,0.0007,0.0007
1,FakeAlgiers,2,6,14742,0.0175,0.9825,0.0002,0.0002
1,FakeAlgiers,2,7,17199,0.0184,0.9816,0.0009,0.0009
1,FakeAlgiers,2,8,19656,0.018,0.982,0.0004,0.0004
1,FakeAlgiers,2,9,22113,0.0181,0.9818,0.0001,0.0001
1,FakeAlgiers,2,10,24576,0.0182,0.9817,0.0001,0.0001
1,FakeAlgiers,3,1,2457,0.0167,0.9833,1.0,1.0
1,FakeAlgiers,3,2,4914,0.0171,0.9836,0.0004,0.0004
1,FakeAlgiers,3,3,7371,0.0171,0.9829,0.0,0.0008
1,FakeAlgiers,3,4,9828,0.0162,0.9838,0.0009,0.0009
1,FakeAlgiers,3,5,12285,0.0184,0.9835,0.0023,0.0002
1,FakeAlgiers,3,6,14742,0.0178,0.9835,0.0007,0.0
1,FakeAlgiers,3,7,17199,0.0165,0.9834,0.0013,0.0
1,FakeAlgiers,3,8,19656,0.0171,0.9829,0.0006,0.0006
1,FakeAlgiers,3,9,22113,0.0172,0.9828,0.0001,0.0001
1,FakeAlgiers,3,10,24576,0.0176,0.9823,0.0004,0.0004
1,FakeAlgiers,4,1,2457,0.0147,0.9853,1.0,1.0
1,FakeAlgiers,4,2,4914,0.0199,0.9834,0.0053,0.002
1,FakeAlgiers,4,3,7371,0.0163,0.9837,0.0037,0.0003
1,FakeAlgiers,4,4,9828,0.0171,0.9829,0.0008,0.0008
1,FakeAlgiers,4,5,12285,0.0173,0.9827,0.0002,0.0002
1,FakeAlgiers,4,6,14742,0.0172,0.9828,0.0001,0.0001
1,FakeAlgiers,4,7,17199,0.0166,0.9834,0.0007,0.0007
1,FakeAlgiers,4,8,19656,0.0166,0.9834,0.0001,0.0001
