idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,45,7,17199,0.0159,0.9841,0.0001,0.0001
1,FakeAlgiers,45,8,19656,0.0153,0.9847,0.0006,0.0006
1,FakeAlgiers,45,9,22113,0.0159,0.9841,0.0007,0.0007
1,FakeAlgiers,45,10,24576,0.016,0.984,0.0,0.0
1,FakeAlgiers,46,1,2457,0.0183,0.9816,1.0,1.0
1,FakeAlgiers,46,2,4914,0.0199,0.98,0.0016,0.0016
1,FakeAlgiers,46,3,7371,0.0174,0.9826,0.0026,0.0026
1,FakeAlgiers,46,4,9828,0.0176,0.9824,0.0002,0.0002
1,FakeAlgiers,46,5,12285,0.0173,0.9827,0.0003,0.0003
1,FakeAlgiers,46,6,14742,0.0172,0.9828,0.0,0.0
1,FakeAlgiers,46,7,17199,0.0178,0.9821,0.0006,0.0006
1,FakeAlgiers,46,8,19656,0.0176,0.9824,0.0002,0.0002
1,FakeAlgiers,46,9,22113,0.0175,0.9825,0.0001,0.0001
1,FakeAlgiers,46,10,24576,0.0176,0.9824,0.0001,0.0001
1,FakeAlgiers,47,1,2457,0.0151,0.9849,1.0,1.0
1,FakeAlgiers,47,2,4914,0.0165,0.9835,0.0014,0.0014
1,FakeAlgiers,47,3,7371,0.0155,0.9845,0.001,0.001
1,FakeAlgiers,47,4,9828,0.016,0.984,0.0005,0.0005
1,FakeAlgiers,47,5,12285,0.0162,0.9838,0.0002,0.0002
1,FakeAlgiers,47,6,14742,0.0161,0.9839,0.0001,0.0001
1,FakeAlgiers,47,7,17199,0.0153,0.9847,0.0008,0.0008
1,FakeAlgiers,47,8,19656,0.016,0.984,0.0007,0.0007
1,FakeAlgiers,47,9,22113,0.0161,0.9838,0.0001,0.0001
1,FakeAlgiers,47,10,24576,0.0162,0.9838,0.0001,0.0001
1,FakeAlgiers,48,1,2457,0.0204,0.9796,1.0,1.0
1,FakeAlgiers,48,2,4914,0.0208,0.9792,0.0004,0.0005
1,FakeAlgiers,48,3,7371,0.0195,0.9804,0.0012,0.0012
1,FakeAlgiers,48,4,9828,0.0192,0.9807,0.0003,0.0003
1,FakeAlgiers,48,5,12285,0.0182,0.9818,0.0011,0.0011
1,FakeAlgiers,48,6,14742,0.0186,0.9814,0.0004,0.0004
