run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,loop_n,interval_us,period_us,period_src,calib_n,cmd_bytes_max,n_units,n_segments,seg_dur_us
c3_14q_physcal1-c3-phys4_n231769-r-1-1788334852,2026-09-02T00:40:52,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n231769,-1,ok,,1,1,231769,1,2070160.71,2070.1607,331874881815916,331876952046442,2070.230526,160,33024,1854152,785,86952,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=18,231769,6.000,8.9320,compile,231769,160,,,
c3_14q_physcal1-c3-phys4_n231769-r0-1788334854,2026-09-02T00:40:54,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n231769,0,ok,,1,1,231769,1,2070160.71,2070.1607,331876999051532,331879069282247,2070.230715,160,33024,1854152,663,77057,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=18,231769,6.000,8.9320,compile,231769,160,,,
c3_14q_physcal1-c3-phys4_n462539-r-1-1788334856,2026-09-02T00:40:56,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n462539,-1,ok,,1,1,462539,1,4131398.35,4131.3983,331879543816154,331883675282205,4131.466051,160,33024,3700312,1200,156283,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=19,462539,6.000,8.9320,compile,462539,160,,,
c3_14q_physcal1-c3-phys4_n462539-r0-1788334861,2026-09-02T00:41:01,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n462539,0,ok,,1,1,462539,1,4131398.35,4131.3983,331883723424166,331887854894507,4131.470341,160,33024,3700312,1247,157696,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=19,462539,6.000,8.9320,compile,462539,160,,,
c3_14q_physcal1-c3-phys4_n1000-r-1-1788334865,2026-09-02T00:41:05,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n1000,-1,ok,,1,1,1000,1,8932.00,8.9320,331888374479434,331888383495504,9.01607,160,33024,8000,23,310,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=20,1000,6.000,8.9320,compile,1000,160,,,
c3_14q_physcal1-c3-phys4_n1000-r0-1788334865,2026-09-02T00:41:05,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n1000,0,ok,,1,1,1000,1,8932.00,8.9320,331888425088730,331888434091230,9.0025,160,33024,8000,24,319,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=20,1000,6.000,8.9320,compile,1000,160,,,
c3_14q_physcal1-c3-phys4_n1000-r-1-1788334866,2026-09-02T00:41:06,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n1000,-1,ok,,1,1,1000,1,8932.00,8.9320,331888850993280,331888859998710,9.00543,160,33024,8000,38,339,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=21,1000,6.000,8.9320,compile,1000,160,,,
c3_14q_physcal1-c3-phys4_n1000-r0-1788334866,2026-09-02T00:41:06,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n1000,0,ok,,1,1,1000,1,8932.00,8.9320,331888898313333,331888907324323,9.01099,160,33024,8000,28,402,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=21,1000,6.000,8.9320,compile,1000,160,,,
c3_14q_physcal1-c3-phys4_n231769-r-1-1788334866,2026-09-02T00:41:06,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n231769,-1,ok,,1,1,231769,1,2070160.71,2070.1607,331889321525816,331891391785332,2070.259516,160,33024,1854152,1063,91621,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=22,231769,6.000,8.9320,compile,231769,160,,,
c3_14q_physcal1-c3-phys4_n231769-r0-1788334868,2026-09-02T00:41:08,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys4_n231769,0,ok,,1,1,231769,1,2070160.71,2070.1607,331891437081465,331893507317850,2070.236385,160,33024,1854152,894,74515,1,c3_14q_physcal1,0,1,0,0,calib block=1 seq=22,231769,6.000,8.9320,compile,231769,160,,,
